"","annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at","labels","choiceCom","split","argAmount","argType","argPar1","argPar2","argPerformed","argImageName"
18634,16818,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T10:54:11.571087Z",49944,"Clover_Stev_347_194_388.jpg",1.399,"2024-07-23T10:54:11.571107Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_347_194_388.jpg"
18635,8333,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:21:38.181722Z",114548,"More Clover_8_776_194.jpg",8.028,"2024-07-17T12:21:38.181745Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_8_776_194.jpg"
18640,17547,13,"{""choices"":[""Grass"",""Soil""]}","2024-07-23T16:26:48.456495Z",82386,"Mostly Grass_Livia_716_776_0.jpg",2.808,"2024-07-23T16:26:48.456623Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Mostly Grass_Livia_716_776_0.jpg"
18643,25670,14,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T11:48:53.759834Z",21199,"Bare Soil_Maxwell_36_1552_970.jpg",5.3,"2024-08-12T11:48:53.759853Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_36_1552_970.jpg"
18646,14388,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-18T15:21:34.432304Z",41743,"Clover_Maxwell_262_1358_194.jpg",2.307,"2024-07-18T15:21:34.432323Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_262_1358_194.jpg"
18647,8965,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:41:34.237332Z",42027,"Clover_Maxwell_265_1164_970.jpg",3.71,"2024-07-17T12:41:34.237350Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_265_1164_970.jpg"
18650,26242,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T13:25:12.229211Z",53140,"Cow Dung_Livia_383_776_194.jpg",4.252,"2024-08-12T13:25:16.745911Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_383_776_194.jpg"
18651,13121,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T17:53:41.012499Z",112834,"More Clover_0_1312_582.jpg",12.54,"2024-07-17T17:53:41.012519Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_0_1312_582.jpg"
18652,9646,13,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T12:57:47.334971Z",19855,"Bare Soil_Maxwell_22_1552_970.jpg",4.065,"2024-07-17T12:57:47.334990Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_22_1552_970.jpg"
18653,25972,15,"Soil","2024-08-12T12:37:12.580712Z",20592,"Bare Soil_Maxwell_30_0_0.jpg",2.831,"2024-08-12T12:37:12.580731Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_30_0_0.jpg"
18654,27086,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T17:27:45.313310Z",54568,"Cow Dung_Livia_400_0_1746.jpg",2.158,"2024-08-12T17:27:45.313332Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_400_0_1746.jpg"
18657,26435,15,"{""choices"":[""Grass"",""Clover""]}","2024-08-12T14:02:30.867547Z",50778,"Clover_Stev_356_582_388.jpg",1.766,"2024-08-12T14:02:30.867566Z","['Grass', 'Clover']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_356_582_388.jpg"
18659,18689,13,"{""choices"":[""Grass"",""Soil""]}","2024-07-25T14:41:51.921994Z",26075,"Bare Soil_Stev_87_1164_582.jpg",2.883,"2024-07-25T14:41:51.922014Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_87_1164_582.jpg"
18660,16938,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T11:00:48.195727Z",50073,"Clover_Stev_348_970_582.jpg",1.18,"2024-07-23T11:00:48.195746Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_348_970_582.jpg"
18661,12838,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T17:22:15.523438Z",113117,"More Clover_12_388_1824.jpg",4.739,"2024-07-17T17:22:15.523456Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_12_388_1824.jpg"
18662,2380,4,"{""choices"":[""Clover"",""Grass""]}","2024-07-15T12:24:51.911405Z",38325,"Clover_Leon_226_1358_194.jpg",1.85,"2024-07-15T12:24:51.911423Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Leon_226_1358_194.jpg"
18665,2831,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-15T17:27:17.941241Z",39473,"Clover_Maxwell_238_1948_582.jpg",5.749,"2024-07-15T17:27:17.941259Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_238_1948_582.jpg"
18667,20476,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:39:12.410897Z",56069,"Cow Dung_Stev_416_194_1164.jpg",1.256,"2024-07-29T13:39:12.410917Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_416_194_1164.jpg"
18670,13979,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T13:14:49.983691Z",18995,"Bare Soil_Maxwell_13_1746_194.jpg",1.644,"2024-07-18T13:14:49.983709Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_13_1746_194.jpg"
18672,8279,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:12:04.366236Z",114602,"More Clover_9_194_1824.jpg",2.191,"2024-07-17T12:12:04.366259Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_9_194_1824.jpg"
18673,12266,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T15:44:12.810843Z",113639,"More Clover_18_194_970.jpg",18.52,"2024-07-17T15:44:12.810862Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_18_194_970.jpg"
18675,6809,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-16T20:03:38.018218Z",41299,"Clover_Maxwell_257_1948_970.jpg",4.924,"2024-07-16T20:03:38.018237Z","['Grass', 'Dung']","Grass, Dung","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_257_1948_970.jpg"
18676,16444,5,"Dung","2024-07-22T17:20:25.814354Z",52018,"Cow Dung_Livia_371_0_194.jpg",1.342,"2024-07-22T17:20:25.814374Z","['Dung']","Dung","Val",17,"None",NA,NA,TRUE,"Cow Dung_Livia_371_0_194.jpg"
18677,16570,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:31:06.062398Z",52152,"Cow Dung_Livia_372_388_582.jpg",1.943,"2024-07-22T17:31:06.062417Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_372_388_582.jpg"
18681,1735,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-13T16:25:33.503393Z",38508,"Clover_Livia_228_1358_582.jpg",5.078,"2024-07-13T16:25:33.503412Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Livia_228_1358_582.jpg"
18685,12146,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T15:36:31.031730Z",113682,"More Clover_18_970_776.jpg",2.796,"2024-07-17T15:36:31.031751Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_18_970_776.jpg"
18686,15859,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T16:16:50.688402Z",51389,"Cow Dung_Fran_363_776_194.jpg",4.299,"2024-07-22T16:17:54.588955Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Fran_363_776_194.jpg"
18687,17841,13,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T16:53:26.185596Z",41824,"Clover_Maxwell_263_0_388.jpg",3.508,"2024-07-23T16:53:26.185617Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_263_0_388.jpg"
18688,16314,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:10:44.681997Z",51882,"Cow Dung_Livia_369_388_1358.jpg",1.804,"2024-07-22T17:10:44.682015Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_369_388_1358.jpg"
18689,23602,10,"Soil","2024-08-10T18:41:18.903626Z",20938,"Bare Soil_Maxwell_33_194_1224.jpg",144.041,"2024-08-10T18:41:18.903643Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_33_194_1224.jpg"
18694,23814,14,"{""choices"":[""Grass"",""Soil""]}","2024-08-10T19:35:51.597512Z",21523,"Bare Soil_Maxwell_7_388_194.jpg",10.244,"2024-08-10T19:35:51.597530Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_7_388_194.jpg"
18695,16754,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T10:50:54.500528Z",49875,"Clover_Stev_346_776_970.jpg",1.3,"2024-07-23T10:50:54.500547Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_346_776_970.jpg"
18698,12771,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T16:50:48.518527Z",113189,"More Clover_13_194_0.jpg",2.238,"2024-07-17T16:50:48.518547Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_13_194_0.jpg"
18699,12533,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T16:35:17.591687Z",113437,"More Clover_16_1164_194.jpg",1.524,"2024-07-17T16:35:17.591706Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"More Clover_16_1164_194.jpg"
18707,24012,14,"{""choices"":[""Grass"",""Soil""]}","2024-08-11T00:33:33.220206Z",23204,"Bare Soil_Stev_54_388_582.jpg",4.495,"2024-08-11T00:33:33.220224Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_54_388_582.jpg"
18710,9678,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:58:27.994613Z",41717,"Clover_Maxwell_261_970_1164.jpg",1.786,"2024-07-17T12:58:27.994632Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_261_970_1164.jpg"
18712,2347,4,"{""choices"":[""Clover"",""Grass""]}","2024-07-15T12:18:34.910158Z",38269,"Clover_Leon_225_194_194.jpg",25.844,"2024-07-15T12:18:34.910176Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Leon_225_194_194.jpg"
18713,22505,3,"{""choices"":[""Grass"",""Soil""]}","2024-08-09T15:07:48.073273Z",20341,"Bare Soil_Maxwell_27_1746_582.jpg",2.615,"2024-08-09T15:07:48.073294Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_27_1746_582.jpg"
18715,8325,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:21:08.155954Z",114556,"More Clover_8_970_1552.jpg",2.009,"2024-07-17T12:21:08.155972Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"More Clover_8_970_1552.jpg"
18717,8705,9,"Clover","2024-07-17T12:35:22.908612Z",114367,"More Clover_6_776_1164.jpg",1.165,"2024-07-17T12:35:22.908631Z","['Clover']","Clover","Train",0,"None",NA,NA,FALSE,"More Clover_6_776_1164.jpg"
18718,15001,5,"Soil","2024-07-18T16:49:07.417809Z",19729,"Bare Soil_Maxwell_21_0_1164.jpg",2.504,"2024-07-18T16:49:07.417828Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_21_0_1164.jpg"
18720,16426,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:19:36.033432Z",52000,"Cow Dung_Livia_370_776_970.jpg",1.227,"2024-07-22T17:19:36.033739Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_370_776_970.jpg"
18722,12470,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T16:30:39.331099Z",113504,"More Clover_16_970_388.jpg",1.185,"2024-07-17T16:30:39.331119Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_16_970_388.jpg"
18726,15179,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T17:20:08.042175Z",19910,"Bare Soil_Maxwell_22_776_776.jpg",1.689,"2024-07-18T17:20:08.042194Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_22_776_776.jpg"
18729,15515,11,"{""choices"":[""Grass"",""Dung""]}","2024-07-19T14:19:28.803049Z",57095,"Cow Dung_Stev_427_194_1358.jpg",1.715,"2024-07-19T14:19:28.803069Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_427_194_1358.jpg"
18732,19010,3,"{""choices"":[""Grass"",""Soil""]}","2024-07-25T16:50:58.070508Z",20199,"Bare Soil_Maxwell_25_776_970.jpg",4.745,"2024-07-25T16:50:58.070526Z","['Grass', 'Soil']","Grass, Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_25_776_970.jpg"
18734,26804,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T16:45:29.953433Z",54350,"Cow Dung_Livia_397_388_194.jpg",3.471,"2024-08-12T16:45:29.953454Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_397_388_194.jpg"
18735,25454,10,"Soil","2024-08-12T11:14:12.231588Z",20471,"Bare Soil_Maxwell_28_388_970.jpg",1.028,"2024-08-12T11:14:12.231609Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_28_388_970.jpg"
18738,9690,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:58:43.465833Z",41721,"Clover_Maxwell_261_970_582.jpg",2.12,"2024-07-17T12:58:43.465863Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_261_970_582.jpg"
18748,19994,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T12:48:18.053873Z",56590,"Cow Dung_Stev_422_0_1225.jpg",1.963,"2024-07-29T12:48:18.053892Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_422_0_1225.jpg"
18753,23600,10,"{""choices"":[""Clover"",""Grass""]}","2024-08-10T18:38:45.828596Z",49490,"Clover_Maxwell_342_776_776.jpg",12.828,"2024-08-10T18:38:45.828614Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_342_776_776.jpg"
18756,1449,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-12T13:51:37.154721Z",38304,"Clover_Leon_225_970_776.jpg",1.163,"2024-07-12T13:51:37.154752Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Leon_225_970_776.jpg"
18760,12787,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T16:51:56.147560Z",113171,"More Clover_13_1164_1746.jpg",1.187,"2024-07-17T16:51:56.147578Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_13_1164_1746.jpg"
18762,18831,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-25T16:38:13.704221Z",42194,"Clover_Maxwell_266_776_776.jpg",2.18,"2024-07-25T16:38:13.704240Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_266_776_776.jpg"
18767,16723,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T10:49:16.659398Z",49842,"Clover_Stev_346_1946_776.jpg",1.423,"2024-07-23T10:49:16.659417Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_346_1946_776.jpg"
18768,12214,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T15:39:31.830803Z",113663,"More Clover_18_776_1164.jpg",13.9,"2024-07-17T15:39:31.830823Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_18_776_1164.jpg"
18769,3999,10,"Clover","2024-07-16T12:11:24.281177Z",87256,"OV3XXX_2_1164_0.jpg",2.529,"2024-07-16T12:11:24.281195Z","['Clover']","Clover","Val",0,"None",NA,NA,FALSE,"OV3XXX_2_1164_0.jpg"
18771,757,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:15.161638Z",18399,"Bare Soil_Fran_2_776_582.jpg",2.02,"2024-07-11T10:34:15.161670Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Fran_2_776_582.jpg"
18776,26015,5,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T12:54:07.051358Z",24423,"Bare Soil_Stev_68_194_194.jpg",15.929,"2024-08-12T12:54:07.051377Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_68_194_194.jpg"
18777,21735,5,"{""choices"":[""Grass"",""Dung""]}","2024-08-09T14:06:10.043849Z",22942,"Bare Soil_Stev_51_388_970.jpg",9.675,"2024-08-09T14:06:10.043961Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_51_388_970.jpg"
18779,7541,12,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T10:59:02.838888Z",44104,"Clover_Maxwell_286_582_388.jpg",7.286,"2024-07-17T10:59:02.838909Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_286_582_388.jpg"
18783,26687,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T14:48:04.818641Z",92427,"Sheep Dung_Livia_824_970_194.jpg",2.164,"2024-08-12T14:48:04.818663Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Sheep Dung_Livia_824_970_194.jpg"
18786,10559,11,"Clover","2024-07-17T13:42:17.258150Z",114296,"More Clover_5_970_388.jpg",0.9,"2024-07-17T13:42:17.258168Z","['Clover']","Clover","Val",0,"None",NA,NA,FALSE,"More Clover_5_970_388.jpg"
18787,2351,4,"{""choices"":[""Clover"",""Grass""]}","2024-07-15T12:19:04.422434Z",38273,"Clover_Leon_225_194_970.jpg",1.671,"2024-07-15T12:19:04.422453Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Leon_225_194_970.jpg"
18790,7366,10,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T10:39:56.980322Z",57513,"Cow Dung_Stev_432_1164_1358.jpg",3.357,"2024-07-17T10:39:56.980340Z","['Grass', 'Dung']","Grass, Dung","Val",0,"None",NA,NA,FALSE,"Cow Dung_Stev_432_1164_1358.jpg"
18791,9445,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:52:54.706676Z",41637,"Clover_Maxwell_261_1164_1164.jpg",5.662,"2024-07-17T12:52:54.706704Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_261_1164_1164.jpg"
18792,8213,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T11:20:41.389736Z",55956,"Cow Dung_Stev_415_1940_0.jpg",2.893,"2024-07-17T11:20:41.389761Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_415_1940_0.jpg"
18798,11550,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T14:56:54.084351Z",113927,"More Clover_20_776_1164.jpg",2.293,"2024-07-17T14:56:54.084369Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_20_776_1164.jpg"
18799,8446,9,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:28:46.899146Z",114478,"More Clover_8_0_1358.jpg",1.844,"2024-07-17T12:28:46.899164Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_8_0_1358.jpg"
18801,15160,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T16:59:39.160269Z",19891,"Bare Soil_Maxwell_22_388_194.jpg",1.834,"2024-07-18T16:59:39.160288Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_22_388_194.jpg"
18802,18213,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-24T20:08:42.472329Z",42003,"Clover_Maxwell_264_776_970.jpg",2.926,"2024-07-24T20:08:42.472350Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_264_776_970.jpg"
18803,25620,14,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T11:39:18.422454Z",23065,"Bare Soil_Stev_53_0_1164.jpg",1.728,"2024-08-12T11:39:18.422474Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_53_0_1164.jpg"
18804,14062,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T13:19:12.767815Z",19084,"Bare Soil_Maxwell_14_1552_388.jpg",1.229,"2024-07-18T13:19:12.767833Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_14_1552_388.jpg"
18807,26660,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T14:44:30.995254Z",55481,"Cow Dung_Stev_410_194_1746.jpg",2.606,"2024-08-12T14:44:30.995274Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_410_194_1746.jpg"
18809,9459,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T12:53:27.709295Z",112313,"Unclassified_Maxwell_994_776_582.jpg",4.799,"2024-07-17T12:53:27.709321Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Unclassified_Maxwell_994_776_582.jpg"
18810,23849,14,"{""choices"":[""Grass"",""Dung""]}","2024-08-10T19:46:32.531705Z",53899,"Cow Dung_Livia_392_194_194.jpg",37.907,"2024-08-10T19:46:32.531722Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_392_194_194.jpg"
18814,6861,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-16T20:09:21.801381Z",41352,"Clover_Maxwell_258_1164_388.jpg",1.615,"2024-07-16T20:09:21.801400Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_258_1164_388.jpg"
18816,26899,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T16:57:14.270889Z",90093,"Sheep Dung_Livia_798_194_1746.jpg",2.047,"2024-08-12T16:57:14.270910Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Sheep Dung_Livia_798_194_1746.jpg"
18817,12496,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T16:32:20.935108Z",113475,"More Clover_16_582_0.jpg",2.843,"2024-07-17T16:32:20.935125Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_16_582_0.jpg"
18821,10773,11,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T13:47:41.467567Z",114217,"More Clover_5_0_1824.jpg",2.703,"2024-07-17T13:47:41.467592Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_5_0_1824.jpg"
18823,17799,13,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T16:50:19.258394Z",41727,"Clover_Maxwell_262_0_194.jpg",3.679,"2024-07-23T16:50:23.810232Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_262_0_194.jpg"
18827,26805,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T16:45:35.507551Z",55119,"Cow Dung_Livia_406_1312_1824.jpg",2.997,"2024-08-12T16:45:35.507581Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_406_1312_1824.jpg"
18828,13451,12,"{""choices"":[""Clover"",""Grass""]}","2024-07-18T08:51:59.353002Z",112991,"More Clover_11_1164_0.jpg",1.939,"2024-07-18T08:51:59.353022Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_11_1164_0.jpg"
18829,25934,15,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T12:29:52.984034Z",23584,"Bare Soil_Stev_58_970_1552.jpg",8.428,"2024-08-12T12:29:52.984053Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_58_970_1552.jpg"
18837,24004,14,"{""choices"":[""Grass"",""Soil""]}","2024-08-11T00:32:36.671964Z",21097,"Bare Soil_Maxwell_35_1552_1164.jpg",1.982,"2024-08-11T00:32:36.671983Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_35_1552_1164.jpg"
18838,25979,15,"Soil","2024-08-12T12:37:52.070640Z",20746,"Bare Soil_Maxwell_31_194_1224.jpg",1.786,"2024-08-12T12:37:52.070659Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_31_194_1224.jpg"
18839,25647,14,"Soil","2024-08-12T11:45:42.531888Z",23635,"Bare Soil_Stev_59_194_970.jpg",3.141,"2024-08-12T11:45:42.531908Z","['Soil']","Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Stev_59_194_970.jpg"
18840,22426,3,"{""choices"":[""Grass"",""Soil"",""Dung""]}","2024-08-09T14:53:08.716881Z",23421,"Bare Soil_Stev_57_0_1824.jpg",4.979,"2024-08-09T14:53:08.716907Z","['Grass', 'Soil', 'Dung']","Grass, Dung, Soil","Train",17,"None",NA,NA,TRUE,"Bare Soil_Stev_57_0_1824.jpg"
18843,22471,3,"{""choices"":[""Grass"",""Soil""]}","2024-08-09T14:59:15.664946Z",25336,"Bare Soil_Stev_78_776_194.jpg",5.015,"2024-08-09T14:59:15.664964Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_78_776_194.jpg"
18848,25282,5,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T10:23:08.155637Z",23907,"Bare Soil_Stev_62_388_388.jpg",23.571,"2024-08-12T10:23:08.155657Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_62_388_388.jpg"
