"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
10567,"11","Grass","2024-07-17T13:42:27.030131Z",114293,"/data/local-files/?d=content/content/flat_split/More%20Clover_5_970_1746.jpg",1.596,"2024-07-17T13:42:27.030149Z"
10556,"11","Clover","2024-07-17T13:42:13.697314Z",114298,"/data/local-files/?d=content/content/flat_split/More%20Clover_5_970_776.jpg",1.252,"2024-07-17T13:42:13.697333Z"
10548,"11","Clover","2024-07-17T13:42:04.096496Z",114302,"/data/local-files/?d=content/content/flat_split/More%20Clover_6_0_1358.jpg",1.334,"2024-07-17T13:42:04.096552Z"
10496,"11","Clover","2024-07-17T13:40:49.284014Z",114334,"/data/local-files/?d=content/content/flat_split/More%20Clover_6_194_1164.jpg",0.746,"2024-07-17T13:40:49.284042Z"
8712,"9","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:35:37.647416Z",114361,"/data/local-files/?d=content/content/flat_split/More%20Clover_6_582_194.jpg",1.626,"2024-07-17T12:35:37.647434Z"
8704,"9","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:35:20.841174Z",114368,"/data/local-files/?d=content/content/flat_split/More%20Clover_6_776_1358.jpg",1.156,"2024-07-17T12:35:20.841192Z"
8703,"9","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:35:18.440407Z",114369,"/data/local-files/?d=content/content/flat_split/More%20Clover_6_776_1552.jpg",1.073,"2024-07-17T12:35:18.440434Z"
8694,"9","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:35:05.615507Z",114375,"/data/local-files/?d=content/content/flat_split/More%20Clover_6_776_776.jpg",1.175,"2024-07-17T12:35:05.615533Z"
8658,"10","Grass","2024-07-17T12:34:04.878977Z",114396,"/data/local-files/?d=content/content/flat_split/More%20Clover_7_0_582.jpg",4.469,"2024-07-17T12:34:04.878995Z"
8657,"9","Grass","2024-07-17T12:34:03.579907Z",114396,"/data/local-files/?d=content/content/flat_split/More%20Clover_7_0_582.jpg",2.816,"2024-07-17T12:34:03.579926Z"
8653,"9","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:33:57.131139Z",114398,"/data/local-files/?d=content/content/flat_split/More%20Clover_7_0_970.jpg",2.544,"2024-07-17T12:33:57.131158Z"
8652,"10","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:33:56.022188Z",114398,"/data/local-files/?d=content/content/flat_split/More%20Clover_7_0_970.jpg",1.947,"2024-07-17T12:33:56.022206Z"
8630,"10","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:33:17.302606Z",114408,"/data/local-files/?d=content/content/flat_split/More%20Clover_7_1164_776.jpg",3.647,"2024-07-17T12:33:17.302633Z"
8608,"10","Grass","2024-07-17T12:32:46.049983Z",114416,"/data/local-files/?d=content/content/flat_split/More%20Clover_7_1312_194.jpg",2.041,"2024-07-17T12:32:46.050001Z"
8558,"10","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:31:49.250222Z",114433,"/data/local-files/?d=content/content/flat_split/More%20Clover_7_388_1164.jpg",3.49,"2024-07-17T12:31:49.250238Z"
8556,"9","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:31:45.657860Z",114433,"/data/local-files/?d=content/content/flat_split/More%20Clover_7_388_1164.jpg",1.446,"2024-07-17T12:31:45.657879Z"
8509,"10","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:30:49.879628Z",114450,"/data/local-files/?d=content/content/flat_split/More%20Clover_7_582_388.jpg",2.712,"2024-07-17T12:30:49.879647Z"
8508,"9","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:30:48.195373Z",114450,"/data/local-files/?d=content/content/flat_split/More%20Clover_7_582_388.jpg",2.348,"2024-07-17T12:30:48.195391Z"
8415,"9","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:27:54.513582Z",114495,"/data/local-files/?d=content/content/flat_split/More%20Clover_8_1164_582.jpg",1.562,"2024-07-17T12:27:54.513602Z"
8412,"9","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:27:50.037080Z",114497,"/data/local-files/?d=content/content/flat_split/More%20Clover_8_1164_970.jpg",1.918,"2024-07-17T12:27:50.037100Z"
8383,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:23:28.088225Z",114517,"/data/local-files/?d=content/content/flat_split/More%20Clover_8_194_582.jpg",3.644,"2024-07-17T12:23:28.088244Z"
8382,"10","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:23:25.023227Z",114517,"/data/local-files/?d=content/content/flat_split/More%20Clover_8_194_582.jpg",3.141,"2024-07-17T12:23:25.023246Z"
8346,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:22:03.388443Z",114538,"/data/local-files/?d=content/content/flat_split/More%20Clover_8_582_388.jpg",1.665,"2024-07-17T12:22:03.388470Z"
8324,"5","Grass","2024-07-17T12:21:05.406318Z",114557,"/data/local-files/?d=content/content/flat_split/More%20Clover_8_970_1746.jpg",3.606,"2024-07-17T12:21:05.406336Z"
8307,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:14:44.524434Z",114574,"/data/local-files/?d=content/content/flat_split/More%20Clover_9_0_970.jpg",2.927,"2024-07-17T12:14:44.524452Z"
8285,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:12:38.698838Z",114596,"/data/local-files/?d=content/content/flat_split/More%20Clover_9_1312_970.jpg",2.157,"2024-07-17T12:12:38.698858Z"
8279,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:12:04.366236Z",114602,"/data/local-files/?d=content/content/flat_split/More%20Clover_9_194_1824.jpg",2.191,"2024-07-17T12:12:04.366259Z"
8267,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:09:15.602906Z",114614,"/data/local-files/?d=content/content/flat_split/More%20Clover_9_388_194.jpg",2.776,"2024-07-17T12:09:15.602926Z"
8244,"5","{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:07:52.439905Z",114637,"/data/local-files/?d=content/content/flat_split/More%20Clover_9_776_388.jpg",3.417,"2024-07-17T12:07:52.439929Z"
137,"4","{""choices"":[""Grass"",""Soil""]}","2024-07-11T09:59:50.286436Z",18164,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_0_1164_388.jpg",7.968,"2024-07-11T09:59:50.286468Z"
235,"4","{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:08:06.786139Z",18171,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_0_1358_582.jpg",17.455,"2024-07-11T10:08:06.786172Z"
327,"4","{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:13:00.288625Z",18200,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_0_2134_388.jpg",14.271,"2024-07-11T10:13:00.288734Z"
393,"4","{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:15:59.576423Z",18234,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_0_970_0.jpg",14.785,"2024-07-11T10:15:59.576454Z"
423,"4","","2024-07-11T10:17:36.348397Z",18245,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_1_0_965.jpg",7.224,"2024-07-11T10:17:36.348426Z"
463,"4","{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:19:17.320156Z",18264,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_1_1746_0.jpg",3.412,"2024-07-11T10:19:17.320185Z"
502,"4","Grass","2024-07-11T10:21:04.248343Z",18283,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_1_2134_194.jpg",7.884,"2024-07-11T10:21:04.248380Z"
504,"4","Grass","2024-07-11T10:21:10.374042Z",18284,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_1_2134_388.jpg",5.306,"2024-07-11T10:21:10.374073Z"
521,"4","{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:21:56.326358Z",18290,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_1_2328_388.jpg",7.137,"2024-07-11T10:21:56.326390Z"
635,"4","{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:29:50.614185Z",18336,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_2_1358_0.jpg",2.181,"2024-07-11T10:29:50.614215Z"
647,"4","Soil","2024-07-11T10:30:14.325641Z",18343,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_2_1552_194.jpg",1.945,"2024-07-11T10:30:14.325671Z"
669,"4","{""choices"":[""Grass"",""Artifact""]}","2024-07-11T10:31:05.174783Z",18353,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_2_1746_965.jpg",7.565,"2024-07-11T10:31:05.174814Z"
684,"4","Grass","2024-07-11T10:31:36.527317Z",18360,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_2_194_0.jpg",1.9,"2024-07-11T10:31:36.527348Z"
725,"4","Grass","2024-07-11T10:33:07.104375Z",18385,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_2_388_194.jpg",1.176,"2024-07-11T10:33:07.104405Z"
733,"4","Grass","2024-07-11T10:33:32.851137Z",18388,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_2_388_776.jpg",8.917,"2024-07-11T10:33:32.851167Z"
746,"4","Grass","2024-07-11T10:33:52.841784Z",18394,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Fran_2_582_776.jpg",1.535,"2024-07-11T10:33:52.841812Z"
789,"4","Grass","2024-07-11T10:36:14.802145Z",18431,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_3_1312_1164.jpg",1.342,"2024-07-11T10:36:14.802176Z"
826,"1","Grass","2024-07-11T15:18:59.986726Z",18468,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_3_582_1824.jpg",8.335,"2024-07-11T15:18:59.986756Z"
836,"1","Grass","2024-07-11T15:19:32.616492Z",18478,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_3_776_1746.jpg",4.275,"2024-07-11T15:19:32.616526Z"
844,"1","Grass","2024-07-11T15:20:35.717094Z",18486,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_3_970_1164.jpg",2.556,"2024-07-11T15:20:35.717124Z"
856,"1","Grass","2024-07-11T15:21:20.712403Z",18498,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_4_0_1358.jpg",1.826,"2024-07-11T15:21:20.712466Z"
13153,"5","Grass","2024-07-17T17:58:33.613368Z",18504,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_4_0_582.jpg",108.206,"2024-07-17T17:58:33.613386Z"
13180,"5","Grass","2024-07-17T17:59:24.976944Z",18532,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_4_194_1552.jpg",1.016,"2024-07-17T17:59:24.976964Z"
13205,"5","Grass","2024-07-17T18:00:50.286402Z",18557,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_4_582_194.jpg",0.828,"2024-07-17T18:00:50.286420Z"
13209,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:01:02.491286Z",18561,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_4_582_970.jpg",3.739,"2024-07-17T18:01:02.491304Z"
13225,"5","Grass","2024-07-17T18:01:57.070319Z",18577,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_4_970_1746.jpg",1.083,"2024-07-17T18:01:57.070338Z"
13229,"5","Grass","2024-07-17T18:02:12.306929Z",18581,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_4_970_582.jpg",8.677,"2024-07-17T18:02:12.306947Z"
13280,"5","Grass","2024-07-17T18:04:22.779612Z",18635,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Livia_5_194_194.jpg",0.984,"2024-07-17T18:04:22.779630Z"
13317,"5","Soil","2024-07-17T18:06:54.981866Z",18673,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_10_0_1164.jpg",1.129,"2024-07-17T18:06:54.981884Z"
13336,"5","Soil","2024-07-17T18:07:44.187038Z",18692,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_10_1358_388.jpg",1.066,"2024-07-17T18:07:44.187146Z"
13338,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:07:49.334295Z",18694,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_10_1358_776.jpg",1.492,"2024-07-17T18:07:49.334314Z"
13339,"5","Soil","2024-07-17T18:07:51.415769Z",18695,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_10_1358_970.jpg",1.268,"2024-07-17T18:07:51.415810Z"
13349,"5","Soil","2024-07-17T18:08:23.573837Z",18706,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_10_1746_1224.jpg",1.668,"2024-07-17T18:08:23.573857Z"
13350,"5","Soil","2024-07-17T18:08:25.886753Z",18707,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_10_1746_194.jpg",1.217,"2024-07-17T18:08:25.886771Z"
13354,"5","Soil","2024-07-17T18:08:38.379678Z",18711,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_10_1746_970.jpg",1.277,"2024-07-17T18:08:38.379697Z"
13358,"5","Soil","2024-07-17T18:08:46.274122Z",18715,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_10_1940_194.jpg",1.14,"2024-07-17T18:08:46.274156Z"
4943,"9","Soil","2024-07-16T15:03:52.383748Z",18747,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_10_582_194.jpg",6.298,"2024-07-16T15:03:52.383770Z"
13392,"5","Soil","2024-07-17T18:12:06.251547Z",18753,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_10_776_1164.jpg",1.146,"2024-07-17T18:12:06.251564Z"
13413,"5","Soil","2024-07-17T18:12:58.781747Z",18776,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_11_1164_0.jpg",1.1,"2024-07-17T18:12:58.781765Z"
13418,"5","Soil","2024-07-17T19:14:41.282262Z",18781,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_11_1164_582.jpg",13.261,"2024-07-18T16:32:22.580052Z"
13809,"5","Soil","2024-07-18T10:49:02.435989Z",18815,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_11_1940_970.jpg",2.464,"2024-07-18T10:49:02.436008Z"
13813,"5","Soil","2024-07-18T10:49:17.748235Z",18821,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_11_1948_582.jpg",2.026,"2024-07-18T10:49:17.748312Z"
13820,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T10:49:54.842308Z",18828,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_11_194_388.jpg",1.969,"2024-07-18T10:49:54.842326Z"
13827,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T10:50:25.930681Z",18835,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_11_388_194.jpg",2.64,"2024-07-18T10:50:25.930699Z"
13845,"5","Soil","2024-07-18T10:58:34.967603Z",18853,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_11_776_582.jpg",1.949,"2024-07-18T10:58:34.967622Z"
13850,"5","{""choices"":[""Soil"",""Artifact""]}","2024-07-18T10:58:56.932222Z",18858,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_11_970_1224.jpg",1.932,"2024-07-18T10:58:56.932242Z"
13871,"5","Soil","2024-07-18T11:00:31.331813Z",18880,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_12_1358_0.jpg",3.281,"2024-07-18T11:00:31.331840Z"
7669,"12","Soil","2024-07-17T11:03:02.556495Z",18883,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_12_1358_194.jpg",3.261,"2024-07-17T11:03:02.556514Z"
13882,"5","Soil","2024-07-18T11:01:15.334879Z",18893,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_12_1552_582.jpg",1.609,"2024-07-18T11:01:15.334898Z"
13884,"5","Soil","2024-07-18T11:01:23.600198Z",18895,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_12_1552_970.jpg",3.262,"2024-07-18T11:01:23.600216Z"
13888,"5","Soil","2024-07-18T11:01:44.601865Z",18899,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_12_1746_194.jpg",3.046,"2024-07-18T11:01:44.601889Z"
13896,"5","Soil","2024-07-18T11:02:28.651998Z",18907,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_12_1940_194.jpg",4.15,"2024-07-18T11:02:28.652017Z"
13900,"5","Soil","2024-07-18T11:02:47.101056Z",18911,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_12_1940_970.jpg",5.307,"2024-07-18T11:02:47.101073Z"
13914,"5","Soil","2024-07-18T11:36:00.525732Z",18925,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_12_194_582.jpg",1.043,"2024-07-18T11:36:00.525751Z"
13924,"5","Soil","2024-07-18T11:36:30.399257Z",18939,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_12_582_194.jpg",1.513,"2024-07-18T11:36:30.399276Z"
13930,"5","Soil","2024-07-18T11:36:48.095303Z",18945,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_12_776_1164.jpg",1.73,"2024-07-18T11:36:48.095337Z"
13949,"5","Soil","2024-07-18T11:37:43.257911Z",18965,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_13_0_582.jpg",1.662,"2024-07-18T11:37:43.257929Z"
13951,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T11:37:48.799555Z",18967,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_13_0_970.jpg",1.43,"2024-07-18T11:37:48.799573Z"
13975,"5","Soil","2024-07-18T13:14:40.247673Z",18991,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_13_1552_970.jpg",0.99,"2024-07-18T13:14:40.247693Z"
13979,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T13:14:49.983691Z",18995,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_13_1746_194.jpg",1.644,"2024-07-18T13:14:49.983709Z"
14003,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T13:16:21.409070Z",19021,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_13_194_582.jpg",3.213,"2024-07-18T13:16:21.409087Z"
14026,"5","Soil","2024-07-18T13:17:23.304089Z",19046,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_13_776_776.jpg",1.205,"2024-07-18T13:17:23.304107Z"
14044,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T13:18:17.247369Z",19065,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_14_1164_1164.jpg",1.438,"2024-07-18T13:18:17.247387Z"
14053,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T13:18:41.570614Z",19075,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_14_1358_194.jpg",1.989,"2024-07-18T13:18:41.570705Z"
14061,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T13:19:10.288250Z",19083,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_14_1552_194.jpg",1.599,"2024-07-18T13:19:10.288268Z"
14065,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T13:19:20.173559Z",19087,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_14_1552_970.jpg",1.287,"2024-07-18T13:19:20.173578Z"
14078,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T13:20:48.594227Z",19100,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_14_1940_388.jpg",1.477,"2024-07-18T13:20:48.594246Z"
14084,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T13:43:11.236397Z",19106,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_14_1948_1224.jpg",1.719,"2024-07-18T13:43:11.236415Z"
14121,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:17:45.130023Z",19146,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_14_970_1224.jpg",1.735,"2024-07-18T14:17:45.130047Z"
14125,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:17:57.348627Z",19150,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_14_970_776.jpg",2.828,"2024-07-18T14:17:57.348645Z"
14127,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:18:04.892863Z",19152,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_15_0_0.jpg",3.554,"2024-07-18T14:18:04.892881Z"
9032,"9","{""choices"":[""Grass"",""Soil""]}","2024-07-17T12:43:03.343188Z",19165,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_15_1164_582.jpg",7.231,"2024-07-17T12:43:03.343207Z"
14147,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:19:09.025740Z",19174,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_15_1358_776.jpg",6.68,"2024-07-18T14:19:24.479762Z"
14174,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:21:27.251097Z",19201,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_15_1948_1164.jpg",2.148,"2024-07-18T14:21:27.251115Z"
14178,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:21:53.381866Z",19206,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_15_1948_776.jpg",2.423,"2024-07-18T14:21:53.381884Z"
14191,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:22:52.188489Z",19219,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_15_388_194.jpg",1.409,"2024-07-18T14:22:52.188511Z"
14195,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:23:06.487185Z",19223,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_15_388_970.jpg",4.406,"2024-07-18T14:23:06.487204Z"
14202,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:23:34.975851Z",19230,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_15_582_776.jpg",1.348,"2024-07-18T14:23:34.975869Z"
14560,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T16:22:11.024109Z",19248,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_16_0_0.jpg",5.071,"2024-07-18T16:22:11.024128Z"
14563,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T16:22:18.799047Z",19251,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_16_0_194.jpg",1.427,"2024-07-18T16:22:18.799065Z"
14616,"5","Grass","2024-07-18T16:25:58.486578Z",19312,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_16_388_0.jpg",1.709,"2024-07-18T16:25:58.486596Z"
14633,"5","{""choices"":[""Grass"",""Soil"",""Artifact""]}","2024-07-18T16:27:00.311713Z",19330,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_16_776_1224.jpg",2.872,"2024-07-18T16:27:00.311734Z"
14647,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T16:27:49.411395Z",19345,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_17_0_1164.jpg",2.045,"2024-07-18T16:27:49.411415Z"
14651,"5","{""choices"":[""Grass"",""Dung""]}","2024-07-18T16:28:10.305705Z",19349,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_17_0_582.jpg",9.56,"2024-07-18T16:28:10.305725Z"
14654,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T16:28:23.538990Z",19352,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_17_1164_0.jpg",1.682,"2024-07-18T16:28:23.539010Z"
14671,"5","Grass","2024-07-18T16:29:16.924331Z",19370,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_17_1552_1224.jpg",0.894,"2024-07-18T16:29:16.924349Z"
14682,"5","Grass","2024-07-18T16:29:46.511775Z",19383,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_17_1746_970.jpg",0.996,"2024-07-18T16:29:46.511806Z"
14703,"5","Grass","2024-07-18T16:30:52.527952Z",19408,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_17_388_0.jpg",2.059,"2024-07-18T16:30:52.528010Z"
14707,"5","{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-07-18T16:31:15.742525Z",19412,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_17_388_388.jpg",6.611,"2024-07-18T16:31:15.742543Z"
14733,"5","Grass","2024-07-18T16:33:54.858231Z",19442,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_18_0_1224.jpg",1.987,"2024-07-18T16:33:54.858249Z"
14743,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T16:34:33.129773Z",19453,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_18_1164_582.jpg",3.425,"2024-07-18T16:34:33.129830Z"
14784,"5","Grass","2024-07-18T16:36:52.626645Z",19497,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_18_194_1164.jpg",0.98,"2024-07-18T16:36:52.626663Z"
14785,"5","Grass","2024-07-18T16:36:54.666154Z",19498,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_18_194_1224.jpg",1.122,"2024-07-18T16:36:54.666172Z"
14803,"5","{""choices"":[""Grass"",""Sheep Dung"",""Soil""]}","2024-07-18T16:37:45.092456Z",19518,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_18_582_776.jpg",5.358,"2024-07-18T16:37:45.092476Z"
14811,"5","Grass","2024-07-18T16:38:18.224613Z",19527,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_18_776_970.jpg",5.593,"2024-07-18T16:38:18.224633Z"
14828,"5","Grass","2024-07-18T16:39:38.413909Z",19544,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_19_1164_0.jpg",1.261,"2024-07-18T16:39:38.413930Z"
14831,"5","Grass","2024-07-18T16:39:44.891564Z",19547,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_19_1164_194.jpg",1.135,"2024-07-18T16:39:44.891582Z"
14838,"5","Grass","2024-07-18T16:40:09.110839Z",19554,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_19_1358_1224.jpg",1.872,"2024-07-18T16:40:09.110863Z"
14866,"5","Grass","2024-07-18T16:41:26.539701Z",19586,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_19_1948_1224.jpg",1.455,"2024-07-18T16:41:26.539720Z"
14884,"5","{""choices"":[""Grass"",""Soil""]}","2024-07-18T16:42:15.226639Z",19604,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_19_388_388.jpg",3.161,"2024-07-18T16:42:15.226659Z"
14890,"5","Grass","2024-07-18T16:42:33.927534Z",19610,"/data/local-files/?d=content/content/flat_split/Bare%20Soil_Maxwell_19_582_1224.jpg",1.008,"2024-07-18T16:42:33.927552Z"
