,annotation_id,annotator,choice,created_at,id,image,lead_time,updated_at,labels,subset
1191,19284,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:19:19.514415Z,52327,Cow Dung_Livia_374_388_388.jpg,1.966,2024-07-26T17:19:19.514433Z,"['Grass', 'Dung']",Train
1192,16448,5,Dung,2024-07-22T17:20:34.258242Z,52022,Cow Dung_Livia_371_0_970.jpg,0.839,2024-07-22T17:20:34.258263Z,['Dung'],Train
1193,19024,3,Soil,2024-07-25T16:51:46.776053Z,20214,Bare Soil_Maxwell_26_0_776.jpg,1.017,2024-07-25T16:51:46.776139Z,['Soil'],Train
1194,16206,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:02:50.532651Z,51772,Cow Dung_Livia_368_1312_1358.jpg,2.235,2024-07-22T17:02:50.532669Z,"['Grass', 'Dung']",Val
1195,3943,10,Clover,2024-07-16T12:03:17.177920Z,87312,OV3XXX_2_582_0.jpg,9.395,2024-07-16T12:03:17.177938Z,['Clover'],Train
1196,13350,5,Soil,2024-07-17T18:08:25.886753Z,18707,Bare Soil_Maxwell_10_1746_194.jpg,1.217,2024-07-17T18:08:25.886771Z,['Soil'],Train
1197,894,1,"{""choices"":[""Clover"",""Grass"",""Soil""]}",2024-07-11T15:26:50.619495Z,38076,Clover_Leon_223_1746_388.jpg,4.81,2024-07-11T15:26:50.619526Z,"['Clover', 'Grass', 'Soil']",Train
1198,15015,5,Soil,2024-07-18T16:50:14.903177Z,19743,Bare Soil_Maxwell_21_1164_970.jpg,2.775,2024-07-18T16:50:14.903196Z,['Soil'],Train
1199,10724,13,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T13:46:28.663056Z,51157,Cow Dung_Fran_361_1164_582.jpg,5.492,2024-07-17T13:46:28.663075Z,"['Grass', 'Dung']",Train
1200,6690,11,Dung,2024-07-16T19:44:49.445683Z,51503,Cow Dung_Livia_365_1164_582.jpg,4.305,2024-07-16T19:44:49.445701Z,['Dung'],Train
1201,19005,3,Soil,2024-07-25T16:50:37.087121Z,20194,Bare Soil_Maxwell_25_776_1224.jpg,1.971,2024-07-25T16:50:37.087143Z,['Soil'],Train
1202,13442,12,"{""choices"":[""Clover"",""Grass""]}",2024-07-18T08:51:31.518937Z,113000,More Clover_11_1164_776.jpg,1.808,2024-07-18T08:51:31.518956Z,"['Clover', 'Grass']",Train
1203,2443,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-15T14:52:50.762871Z,39083,Clover_Maxwell_234_1940_970.jpg,11.052,2024-07-15T14:52:50.762889Z,"['Grass', 'Dung']",Train
1204,12893,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T17:27:02.973394Z,113058,More Clover_11_970_1164.jpg,2.067,2024-07-17T17:27:02.973413Z,"['Clover', 'Grass']",Train
1205,19473,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:35:00.312217Z,52532,Cow Dung_Livia_376_970_1552.jpg,1.036,2024-07-26T17:35:00.312408Z,"['Grass', 'Dung']",Val
1206,1564,2,"{""choices"":[""Grass"",""Dung""]}",2024-07-13T15:31:32.422647Z,51000,Cow Dung_Fran_359_1552_388.jpg,1.71,2024-07-13T15:31:32.422664Z,"['Grass', 'Dung']",Train
1207,16222,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:03:31.862522Z,51788,Cow Dung_Livia_368_194_388.jpg,1.127,2024-07-22T17:03:31.862578Z,"['Grass', 'Dung']",Val
1208,10425,13,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T13:38:52.551626Z,51228,Cow Dung_Fran_361_970_388.jpg,2.615,2024-07-17T13:38:52.551643Z,"['Grass', 'Dung']",Val
1209,3908,10,Clover,2024-07-16T12:00:25.766497Z,87347,OV3XXX_3_1164_194.jpg,2.428,2024-07-16T12:00:25.766515Z,['Clover'],Train
1210,12665,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:43:30.673681Z,113296,More Clover_14_388_582.jpg,1.953,2024-07-17T16:43:30.673699Z,"['Clover', 'Grass']",Train
1211,14187,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T14:22:37.412064Z,19215,Bare Soil_Maxwell_15_194_970.jpg,3.395,2024-07-18T14:22:37.412083Z,"['Grass', 'Soil']",Train
1212,7198,13,Dung,2024-07-17T09:16:42.404015Z,90048,Sheep Dung_Livia_797_970_1552.jpg,4.948,2024-07-17T09:16:42.404033Z,['Dung'],Val
1213,7129,9,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T09:12:40.722162Z,53923,Cow Dung_Livia_392_582_582.jpg,4.051,2024-07-17T09:12:40.722180Z,"['Grass', 'Dung']",Train
1214,14197,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T14:23:15.727858Z,19225,Bare Soil_Maxwell_15_582_1164.jpg,3.98,2024-07-18T14:23:15.727876Z,"['Grass', 'Soil']",Val
1215,11837,12,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T15:17:38.032007Z,21574,Bare Soil_Maxwell_8_1358_776.jpg,4.285,2024-07-17T15:17:38.032027Z,"['Grass', 'Soil']",Train
1216,6630,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T19:42:27.844138Z,41232,Clover_Maxwell_256_776_388.jpg,3.171,2024-07-16T19:42:27.844157Z,"['Clover', 'Grass']",Train
1217,7178,13,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T09:15:32.199817Z,99040,Sheep Wool_Leon_900_1552_388.jpg,4.851,2024-07-17T09:15:32.199842Z,"['Grass', 'Soil']",Train
1218,2300,2,"{""choices"":[""Grass"",""Dung""]}",2024-07-14T13:04:40.931467Z,51076,Cow Dung_Fran_360_1358_0.jpg,5.887,2024-07-14T13:04:40.931486Z,"['Grass', 'Dung']",Train
1219,5816,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T17:32:00.939726Z,40595,Clover_Maxwell_250_1358_970.jpg,4.749,2024-07-16T17:32:00.939745Z,"['Clover', 'Grass']",Train
1220,18838,3,"{""choices"":[""Grass"",""Dung""]}",2024-07-25T16:38:42.037549Z,42244,Clover_Maxwell_267_1940_0.jpg,3.679,2024-07-25T16:38:42.037568Z,"['Grass', 'Dung']",Train
1221,7975,9,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-17T11:11:04.189550Z,43543,Clover_Maxwell_280_970_194.jpg,5.585,2024-07-17T11:11:04.189569Z,"['Clover', 'Grass', 'Dung']",Val
1222,14721,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:33:20.944808Z,19427,Bare Soil_Maxwell_17_776_194.jpg,3.842,2024-07-18T16:33:20.944826Z,"['Grass', 'Soil']",Train
1223,14634,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:27:03.730083Z,19331,Bare Soil_Maxwell_16_776_194.jpg,2.169,2024-07-18T16:27:03.730101Z,"['Grass', 'Soil']",Train
1224,16255,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:04:45.337935Z,51821,Cow Dung_Livia_368_776_388.jpg,1.573,2024-07-22T17:04:45.337955Z,"['Grass', 'Dung']",Val
1225,15944,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:21:52.958490Z,51481,Cow Dung_Fran_364_970_582.jpg,1.178,2024-07-22T16:21:52.958508Z,"['Grass', 'Dung']",Train
1226,12663,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:43:24.933719Z,113298,More Clover_14_388_970.jpg,1.749,2024-07-17T16:43:24.933738Z,"['Clover', 'Grass']",Train
1227,14457,13,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T15:25:21.979679Z,56916,Cow Dung_Stev_425_1940_0.jpg,11.163,2024-07-18T15:25:21.979696Z,"['Grass', 'Dung']",Train
1228,11539,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T14:55:59.113864Z,113938,More Clover_20_970_1164.jpg,4.388,2024-07-17T14:55:59.113883Z,"['Clover', 'Grass']",Train
1229,19380,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:28:36.747845Z,52432,Cow Dung_Livia_375_776_1358.jpg,1.335,2024-07-26T17:28:36.747863Z,"['Grass', 'Dung']",Train
1230,11646,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T15:06:22.737001Z,113830,More Clover_1_582_1552.jpg,4.159,2024-07-17T15:06:22.737019Z,"['Clover', 'Grass']",Train
1231,13376,5,Soil,2024-07-17T18:09:27.369546Z,18735,Bare Soil_Maxwell_10_194_970.jpg,0.901,2024-07-17T18:09:27.369564Z,['Soil'],Train
1232,9606,13,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T12:56:46.735639Z,24276,Bare Soil_Stev_66_776_1358.jpg,7.159,2024-07-17T12:56:46.735663Z,"['Grass', 'Soil']",Val
1233,628,4,Soil,2024-07-11T10:29:36.649858Z,18332,Bare Soil_Fran_2_1164_388.jpg,2.443,2024-07-11T10:29:36.649910Z,['Soil'],Val
1234,11156,11,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T13:56:36.522904Z,114096,More Clover_3_582_1824.jpg,2.175,2024-07-17T13:56:36.522924Z,"['Clover', 'Grass']",Val
1235,7446,10,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T10:43:53.716846Z,57433,Cow Dung_Stev_431_1164_970.jpg,1.357,2024-07-17T10:43:53.716865Z,"['Grass', 'Dung']",Train
1236,9293,9,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T12:48:38.587883Z,21930,Bare Soil_Stev_40_0_970.jpg,5.415,2024-07-17T12:48:38.587906Z,"['Grass', 'Dung']",Train
1237,6064,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T18:03:03.866882Z,40847,Clover_Maxwell_252_776_194.jpg,3.431,2024-07-16T18:03:03.866914Z,"['Clover', 'Grass']",Train
1238,13201,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T18:00:22.287629Z,18553,Bare Soil_Livia_4_582_1358.jpg,6.04,2024-07-17T18:00:22.287648Z,"['Grass', 'Soil']",Train
1239,12493,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:32:05.793125Z,113478,More Clover_16_582_1552.jpg,4.396,2024-07-17T16:32:11.615925Z,"['Clover', 'Grass']",Train
1240,15244,5,Soil,2024-07-18T17:24:21.660459Z,19977,Bare Soil_Maxwell_23_194_1164.jpg,1.541,2024-07-18T17:24:21.660505Z,['Soil'],Val
1241,12279,12,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T15:44:37.475237Z,34695,Buttercup_Stev_196_1164_970.jpg,3.022,2024-07-17T15:44:37.475255Z,"['Grass', 'Soil']",Train
1242,2656,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-15T17:06:03.698317Z,39296,Clover_Maxwell_236_388_388.jpg,4.995,2024-07-15T17:06:03.698335Z,"['Clover', 'Grass']",Train
1243,10503,11,Clover,2024-07-17T13:40:57.828552Z,114330,More Clover_6_1312_582.jpg,2.197,2024-07-17T13:40:57.828571Z,['Clover'],Val
1244,12507,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:32:55.711027Z,113464,More Clover_16_388_0.jpg,1.242,2024-07-17T16:32:55.711046Z,"['Clover', 'Grass']",Train
1245,6342,11,Clover,2024-07-16T19:25:06.302221Z,45294,Clover_Maxwell_299_1358_1224.jpg,4.012,2024-07-16T19:25:06.302239Z,['Clover'],Train
1246,12579,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:38:14.317477Z,113390,More Clover_15_582_1552.jpg,1.383,2024-07-17T16:38:14.317495Z,"['Clover', 'Grass']",Val
1247,10928,13,Soil,2024-07-17T13:51:20.484708Z,20596,Bare Soil_Maxwell_30_0_388.jpg,2.196,2024-07-17T13:51:20.484727Z,['Soil'],Train
1248,13347,5,Soil,2024-07-17T18:08:17.725353Z,18704,Bare Soil_Maxwell_10_1746_0.jpg,1.032,2024-07-17T18:08:17.725372Z,['Soil'],Train
1249,16093,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:48:23.242552Z,51646,Cow Dung_Livia_366_776_582.jpg,452.241,2024-07-22T16:48:23.242572Z,"['Grass', 'Dung']",Train
1250,43,2,"{""choices"":[""Grass"",""Soil""]}",2024-07-10T20:13:43.714202Z,25076,Bare Soil_Stev_75_776_970.jpg,11.017,2024-07-10T20:13:43.714236Z,"['Grass', 'Soil']",Train
1251,17914,13,"{""choices"":[""Clover"",""Grass""]}",2024-07-23T16:57:32.390973Z,41905,Clover_Maxwell_263_776_582.jpg,1.372,2024-07-23T16:57:32.391051Z,"['Clover', 'Grass']",Val
1252,6368,11,"{""choices"":[""Grass"",""Dung""]}",2024-07-16T19:27:01.965275Z,70801,Dock Leaves_Leon_584_1358_582.jpg,10.048,2024-07-16T19:27:01.965293Z,"['Grass', 'Dung']",Val
1253,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-15T14:58:38.374438Z,39129,Clover_Maxwell_234_970_582.jpg,4.266,2024-07-15T14:58:38.374456Z,"['Clover', 'Grass', 'Dung']",Train
1254,16567,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:30:56.291215Z,52149,Cow Dung_Livia_372_388_1824.jpg,3.507,2024-07-22T17:30:56.291234Z,"['Grass', 'Dung']",Train
1255,13482,12,"{""choices"":[""Clover"",""Grass""]}",2024-07-18T08:55:41.260083Z,112859,More Clover_0_582_0.jpg,1.577,2024-07-18T08:55:41.260101Z,"['Clover', 'Grass']",Train
1256,2873,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-15T17:31:05.558837Z,39515,Clover_Maxwell_238_970_970.jpg,2.517,2024-07-15T17:31:05.558857Z,"['Clover', 'Grass']",Train
1257,8381,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:23:23.476737Z,114518,More Clover_8_194_776.jpg,1.462,2024-07-17T12:23:23.476754Z,"['Clover', 'Grass']",Train
1258,13913,5,Soil,2024-07-18T11:35:58.268649Z,18924,Bare Soil_Maxwell_12_194_388.jpg,1.204,2024-07-18T11:35:58.268669Z,['Soil'],Train
1259,13613,12,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T09:05:23.263547Z,57545,Cow Dung_Stev_432_388_1164.jpg,1.686,2024-07-18T09:05:23.263566Z,"['Grass', 'Dung']",Train
1260,10515,11,Clover,2024-07-17T13:41:10.614426Z,114322,More Clover_6_1312_0.jpg,0.955,2024-07-17T13:41:10.614445Z,['Clover'],Val
1261,9622,9,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T12:57:09.512933Z,90845,Sheep Dung_Livia_806_970_582.jpg,3.634,2024-07-17T12:57:09.512952Z,"['Grass', 'Dung']",Train
1262,4404,9,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T12:53:21.471459Z,43606,Clover_Maxwell_281_194_1224.jpg,5.404,2024-07-16T12:53:21.471478Z,"['Clover', 'Grass']",Val
1263,13985,5,Soil,2024-07-18T13:15:29.334657Z,19001,Bare Soil_Maxwell_13_1940_1164.jpg,25.429,2024-07-18T13:15:29.334675Z,['Soil'],Train
1264,9144,9,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T12:45:21.757001Z,51549,Cow Dung_Livia_365_582_970.jpg,5.646,2024-07-17T12:45:21.757026Z,"['Grass', 'Dung']",Train
1265,19286,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:19:25.417475Z,52329,Cow Dung_Livia_374_388_776.jpg,1.157,2024-07-26T17:19:25.417495Z,"['Grass', 'Dung']",Train
1266,14645,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:27:42.794763Z,19343,Bare Soil_Maxwell_16_970_970.jpg,2.092,2024-07-18T16:27:42.794781Z,"['Grass', 'Soil']",Train
1267,4314,10,"{""choices"":[""Grass"",""Dung""]}",2024-07-16T12:48:56.377437Z,57720,Cow Dung_Stev_434_388_0.jpg,2.391,2024-07-16T12:48:56.377455Z,"['Grass', 'Dung']",Train
1268,15090,5,Soil,2024-07-18T16:55:16.497332Z,19819,Bare Soil_Maxwell_21_970_194.jpg,1.396,2024-07-18T16:55:16.497351Z,['Soil'],Train
1269,16690,3,"{""choices"":[""Grass"",""Dung""]}",2024-07-23T10:47:46.334493Z,49807,Clover_Stev_346_1358_194.jpg,4.663,2024-07-23T10:47:46.334512Z,"['Grass', 'Dung']",Val
1270,19419,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:30:30.099450Z,52475,Cow Dung_Livia_376_1312_1164.jpg,1.423,2024-07-26T17:30:30.099469Z,"['Grass', 'Dung']",Train
1271,5142,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T16:04:19.560274Z,40034,Clover_Maxwell_244_1746_776.jpg,1.45,2024-07-16T16:04:19.560291Z,"['Clover', 'Grass']",Train
1272,14014,5,Soil,2024-07-18T13:16:52.029110Z,19033,Bare Soil_Maxwell_13_582_1164.jpg,1.391,2024-07-18T13:16:52.029129Z,['Soil'],Train
1273,16207,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:02:53.086231Z,51773,Cow Dung_Livia_368_1312_1552.jpg,1.373,2024-07-22T17:02:53.086250Z,"['Grass', 'Dung']",Val
1274,11295,11,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T14:00:12.172154Z,114040,More Clover_3_0_1746.jpg,2.477,2024-07-17T14:00:12.172172Z,"['Clover', 'Grass']",Train
1275,14932,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:45:00.871146Z,19656,Bare Soil_Maxwell_20_1552_0.jpg,1.642,2024-07-18T16:45:00.871164Z,"['Grass', 'Soil']",Val
1276,4147,10,Clover,2024-07-16T12:26:31.502744Z,87108,OV3XXX_0_1746_388.jpg,5.162,2024-07-16T12:26:31.502763Z,['Clover'],Train
1277,15023,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:50:37.152806Z,19752,Bare Soil_Maxwell_21_1552_0.jpg,1.421,2024-07-18T16:50:37.152865Z,"['Grass', 'Soil']",Val
1278,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-15T14:57:33.056897Z,39121,Clover_Maxwell_234_776_582.jpg,6.047,2024-07-15T14:57:33.056918Z,"['Clover', 'Grass', 'Dung']",Train
1279,15279,5,Soil,2024-07-18T17:26:50.955558Z,20017,Bare Soil_Maxwell_24_0_1164.jpg,1.928,2024-07-18T17:26:50.955576Z,['Soil'],Train
1280,17065,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-23T14:51:18.971257Z,50212,Clover_Stev_350_1940_0.jpg,1.064,2024-07-23T14:51:18.971349Z,"['Clover', 'Grass']",Val
1281,5650,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T17:06:17.584771Z,49700,Clover_Stev_345_1164_0.jpg,4.59,2024-07-16T17:06:17.584903Z,"['Clover', 'Grass']",Train
1282,3676,9,"{""choices"":[""Grass"",""Dung"",""Soil""]}",2024-07-16T10:51:42.346283Z,21237,Bare Soil_Maxwell_36_388_582.jpg,9.881,2024-07-16T10:51:42.346303Z,"['Grass', 'Dung', 'Soil']",Train
1283,950,1,"{""choices"":[""Clover"",""Grass""]}",2024-07-11T15:33:02.882778Z,38134,Clover_Leon_224_0_388.jpg,3.001,2024-07-11T15:33:02.882807Z,"['Clover', 'Grass']",Train
1284,6730,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T19:47:02.876154Z,41279,Clover_Maxwell_257_1746_194.jpg,4.102,2024-07-16T19:47:02.876172Z,"['Clover', 'Grass']",Train
1285,7899,9,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T11:07:50.819592Z,34852,Buttercup_Stev_197_970_388.jpg,3.047,2024-07-17T11:07:50.819610Z,"['Clover', 'Grass']",Val
1286,12566,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:37:39.550167Z,113403,More Clover_15_776_1824.jpg,1.361,2024-07-17T16:37:39.550187Z,"['Clover', 'Grass']",Train
1287,2372,4,"{""choices"":[""Clover"",""Grass""]}",2024-07-15T12:24:24.605536Z,38317,Clover_Leon_226_1164_194.jpg,3.9,2024-07-15T12:24:24.605565Z,"['Clover', 'Grass']",Train
1288,18108,10,"{""choices"":[""Grass"",""Dung""]}",2024-07-24T20:00:01.878313Z,50156,Clover_Stev_349_776_0.jpg,14.736,2024-07-24T20:00:01.878341Z,"['Grass', 'Dung']",Train
1289,13987,5,Soil,2024-07-18T13:15:33.555473Z,19003,Bare Soil_Maxwell_13_1940_194.jpg,1.027,2024-07-18T13:15:33.555501Z,['Soil'],Train
1290,15073,5,Soil,2024-07-18T16:54:12.818583Z,19802,Bare Soil_Maxwell_21_582_1224.jpg,1.021,2024-07-18T16:54:12.818601Z,['Soil'],Train
1291,15946,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:21:57.256182Z,51483,Cow Dung_Fran_364_970_965.jpg,1.143,2024-07-22T16:21:57.256199Z,"['Grass', 'Dung']",Val
1292,13614,12,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T09:05:25.950623Z,57532,Cow Dung_Stev_432_1312_970.jpg,1.621,2024-07-18T09:05:25.950640Z,"['Grass', 'Dung']",Train
1293,13351,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T18:08:29.154177Z,18708,Bare Soil_Maxwell_10_1746_388.jpg,2.426,2024-07-17T18:08:29.154195Z,"['Grass', 'Soil']",Train
1294,14570,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:23:01.826603Z,19260,Bare Soil_Maxwell_16_1164_388.jpg,2.307,2024-07-18T16:23:01.826623Z,"['Grass', 'Soil']",Train
1295,14623,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:26:22.289678Z,19319,Bare Soil_Maxwell_16_388_970.jpg,2.149,2024-07-18T16:26:22.289696Z,"['Grass', 'Soil']",Train
1296,14291,13,Soil,2024-07-18T15:13:56.524902Z,100715,Sheep Wool_Leon_919_1552_970.jpg,3.398,2024-07-18T15:13:56.524921Z,['Soil'],Train
1297,15057,5,Soil,2024-07-18T16:53:13.470339Z,19786,Bare Soil_Maxwell_21_194_1224.jpg,1.071,2024-07-18T16:53:13.470358Z,['Soil'],Train
1298,2224,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-13T17:00:25.603589Z,39001,Clover_Maxwell_233_194_582.jpg,4.139,2024-07-13T17:00:25.603608Z,"['Grass', 'Dung']",Train
1299,16578,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:31:24.362428Z,52160,Cow Dung_Livia_372_582_1824.jpg,1.174,2024-07-22T17:31:24.362446Z,"['Grass', 'Dung']",Train
1300,19120,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-26T12:06:11.926055Z,42515,Clover_Maxwell_270_1358_970.jpg,2.224,2024-07-26T12:06:11.926073Z,"['Clover', 'Grass']",Val
1301,3773,9,"{""choices"":[""Grass"",""Dung"",""Soil""]}",2024-07-16T10:54:54.819877Z,23777,Bare Soil_Stev_61_0_776.jpg,8.787,2024-07-16T10:54:54.819896Z,"['Grass', 'Dung', 'Soil']",Val
1302,13435,12,Clover,2024-07-18T08:51:09.869418Z,113010,More Clover_11_1312_582.jpg,1.362,2024-07-18T08:51:09.869437Z,['Clover'],Train
1303,8584,9,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:32:18.853288Z,114424,More Clover_7_194_1552.jpg,2.547,2024-07-17T12:32:18.853306Z,"['Clover', 'Grass']",Train
1304,15711,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T15:17:41.622016Z,51229,Cow Dung_Fran_361_970_582.jpg,1.985,2024-07-22T15:17:41.622036Z,"['Grass', 'Dung']",Train
1305,15202,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T17:21:47.905188Z,19933,Bare Soil_Maxwell_23_1164_582.jpg,1.803,2024-07-18T17:21:47.905224Z,"['Grass', 'Soil']",Train
1306,9003,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:42:25.966909Z,41520,Clover_Maxwell_259_776_388.jpg,2.102,2024-07-17T12:42:25.966932Z,"['Clover', 'Grass']",Val
1307,15333,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T17:30:41.641643Z,20073,Bare Soil_Maxwell_24_194_1164.jpg,2.251,2024-07-18T17:30:41.641662Z,"['Grass', 'Soil']",Train
1308,16638,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:35:34.900230Z,52224,Cow Dung_Livia_373_194_1552.jpg,1.198,2024-07-22T17:35:34.900248Z,"['Grass', 'Dung']",Train
1309,9358,13,Soil,2024-07-17T12:50:56.477882Z,65384,Dock Leaves_Leon_522_388_388.jpg,101.4,2024-07-17T12:50:56.477902Z,['Soil'],Val
1310,14992,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:48:29.236747Z,19720,Bare Soil_Maxwell_20_970_0.jpg,4.7,2024-07-18T16:48:29.236767Z,"['Grass', 'Soil']",Train
1311,12186,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T15:37:51.497618Z,113669,More Clover_18_776_388.jpg,3.313,2024-07-17T15:37:51.497636Z,"['Clover', 'Grass']",Val
1312,9284,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:48:28.848043Z,41599,Clover_Maxwell_260_388_194.jpg,3.292,2024-07-17T12:48:28.848062Z,"['Clover', 'Grass']",Train
1313,10822,11,Clover,2024-07-17T13:48:52.394315Z,114198,More Clover_4_776_582.jpg,3.223,2024-07-17T13:48:52.394342Z,['Clover'],Val
1314,14026,5,Soil,2024-07-18T13:17:23.304089Z,19046,Bare Soil_Maxwell_13_776_776.jpg,1.205,2024-07-18T13:17:23.304107Z,['Soil'],Train
1315,13515,12,Clover,2024-07-18T08:57:45.732580Z,87376,OV3XXX_3_1824_0.jpg,4.123,2024-07-18T08:57:45.732598Z,['Clover'],Train
1316,14719,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:33:13.963237Z,19424,Bare Soil_Maxwell_17_776_0.jpg,2.4,2024-07-18T16:33:13.963255Z,"['Grass', 'Soil']",Train
1317,10170,9,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T13:29:17.136290Z,19290,Bare Soil_Maxwell_16_1940_1224.jpg,3.839,2024-07-17T13:29:17.136310Z,"['Clover', 'Grass']",Train
1318,7455,10,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T10:44:22.027723Z,57424,Cow Dung_Stev_431_1164_1164.jpg,1.982,2024-07-17T10:44:22.027741Z,"['Grass', 'Dung']",Train
1319,2472,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-15T14:56:24.677293Z,39112,Clover_Maxwell_234_582_388.jpg,4.683,2024-07-15T14:56:24.677312Z,"['Clover', 'Grass', 'Dung']",Train
1320,16476,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:21:35.399461Z,52051,Cow Dung_Livia_371_194_194.jpg,1.264,2024-07-22T17:21:35.399480Z,"['Grass', 'Dung']",Val
1321,16154,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:56:30.759536Z,51712,Cow Dung_Livia_367_388_582.jpg,1.409,2024-07-22T16:56:30.759557Z,"['Grass', 'Dung']",Val
1322,14153,5,"{""choices"":[""Clover"",""Grass"",""Dung"",""Soil""]}",2024-07-18T14:19:57.963494Z,19180,Bare Soil_Maxwell_15_1552_388.jpg,8.632,2024-07-18T14:19:57.963585Z,"['Clover', 'Grass', 'Dung', 'Soil']",Train
1323,2424,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-15T14:24:04.626563Z,39064,Clover_Maxwell_234_1552_388.jpg,3.893,2024-07-15T14:24:04.626582Z,"['Clover', 'Grass', 'Dung']",Train
